,STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,sptype,NIR_NUM,MESH,DATEOUT,IADW,IODW,DATEIN,FWW,FOW,LENGTH,IADW1,IODW1,IASH,FASH,IAFW,FAFW,PRM,PAFRM,KDW,KAFW,TYPE1,TIMEOUT,COMMENT,FLAG,MAP,AET,PET,MAT,N,C,Lig,Cel,WSE
5258,TD023,9,KNZ,4,8,PIRE,L,PIREL,2109,1,10/5/1990,10.021,9.74,11/23/1998,1.7,0.9,NA,NA,NA,1.7,50.6,9.574,0.445,9.24,4.648,-0.293,-0.377,L,8.13,X,,791.21,746.72,1250.01,12.57004167,0.5875,53.41,19.176,44.58,20.604
5259,TD023,9,LBS,1,1,PIRE,L,PIREL,1720,1,10/29/1990,10.072,9.689,1/22/1991,NA,8.649,NA,NA,NA,1.7,4.69,9.524,8.243,89.266,86.55,-0.488,-0.621,L,0.23,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5260,TD023,9,LBS,1,2,PIRE,L,PIREL,1716,1,10/29/1990,9.982,9.603,6/13/1991,NA,6.17,NA,NA,NA,1.7,3.84,9.44,5.933,64.251,62.85,-0.712,-0.747,L,0.62,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5261,TD023,9,LBS,1,3,PIRE,L,PIREL,1712,1,10/29/1990,10.009,9.629,8/20/1991,NA,7.11,NA,NA,NA,1.7,18.5,9.465,5.795,73.839,61.226,-0.376,-0.607,L,0.81,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5262,TD023,9,LBS,1,5,PIRE,L,PIREL,1704,1,10/29/1990,10.027,9.646,3/22/1992,10.83,4.17,NA,NA,NA,1.7,14.96,9.482,3.546,43.23,37.397,-0.601,-0.704,L,1.4,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5263,TD023,9,LBS,1,6,PIRE,L,PIREL,1700,1,10/29/1990,9.988,9.608,12/1/1992,13.687,7.522,NA,NA,NA,1.7,54.97,9.445,3.387,78.289,35.86,-0.117,-0.49,L,2.09,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5264,TD023,9,LBS,1,7,PIRE,L,PIREL,1696,1,10/29/1990,10.019,9.638,6/23/1993,16.32,8.31,NA,NA,NA,1.7,55.53,9.474,3.695,86.221,39.001,-0.056,-0.355,L,2.65,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5265,TD023,9,LBS,1,8,PIRE,L,PIREL,1692,1,10/29/1990,10.059,9.677,1/22/1994,17.227,7.072,NA,NA,NA,1.7,48.49,9.512,3.643,73.081,38.299,-0.097,-0.297,L,3.23,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5266,TD023,9,LBS,1,9,PIRE,L,PIREL,1688,1,10/29/1990,10.016,9.635,7/26/1994,0.812,0.372,NA,NA,NA,1.7,61.04,9.471,0.145,3.861,1.531,-0.87,-1.117,L,3.74,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5267,TD023,9,LBS,1,10,PIRE,L,PIREL,1684,1,10/29/1990,10.049,9.667,3/25/1995,23.752,10.787,NA,NA,NA,1.7,54.76,9.503,4.88,111.586,51.352,0.025,-0.151,L,4.4,T,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5268,TD023,9,LBS,2,1,PIRE,L,PIREL,1719,1,10/29/1990,9.941,9.563,1/22/1991,NA,9.307,NA,NA,NA,1.7,3.01,9.4,9.027,97.323,96.032,-0.117,-0.174,L,0.23,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5269,TD023,9,LBS,2,2,PIRE,L,PIREL,1715,1,10/29/1990,9.997,9.617,6/13/1991,NA,6.04,NA,NA,NA,1.7,2.73,9.454,5.875,62.805,62.143,-0.748,-0.765,L,0.62,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5270,TD023,9,LBS,2,3,PIRE,L,PIREL,1711,1,10/29/1990,9.999,9.619,8/20/1991,NA,5.67,NA,NA,NA,1.7,17.43,9.455,4.682,58.946,49.519,-0.654,-0.87,L,0.81,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5271,TD023,9,LBS,2,5,PIRE,L,PIREL,1703,1,10/29/1990,10.021,9.64,3/22/1992,16.94,4.6,NA,NA,NA,1.7,12.25,9.476,4.037,47.718,42.602,-0.53,-0.611,L,1.4,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5272,TD023,9,LBS,2,6,PIRE,L,PIREL,1699,1,10/29/1990,9.944,9.566,12/1/1992,9.146,3.844,NA,NA,NA,1.7,30.01,9.403,2.69,40.184,28.608,-0.436,-0.598,L,2.09,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5273,TD023,9,LBS,2,7,PIRE,L,PIREL,1695,1,10/29/1990,10.075,9.692,6/23/1993,8.47,3.52,NA,NA,NA,1.7,39.98,9.527,2.113,36.319,22.179,-0.382,-0.568,L,2.65,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5274,TD023,9,LBS,2,8,PIRE,L,PIREL,1691,1,10/29/1990,10.009,9.629,1/22/1994,14.95,5.611,NA,NA,NA,1.7,38.45,9.465,3.454,58.272,36.492,-0.167,-0.312,L,3.23,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5275,TD023,9,LBS,2,9,PIRE,L,PIREL,1687,1,10/29/1990,9.995,9.615,7/26/1994,9.485,3.054,NA,NA,NA,1.7,36.06,9.452,1.953,31.763,20.662,-0.307,-0.422,L,3.74,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5276,TD023,9,LBS,2,10,PIRE,L,PIREL,1683,1,10/29/1990,10.009,9.629,3/25/1995,3.41,1.865,NA,NA,NA,1.7,56.98,9.465,0.802,19.369,8.473,-0.373,-0.561,L,4.4,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5277,TD023,9,LBS,3,1,PIRE,L,PIREL,1718,1,10/29/1990,10.03,9.649,1/22/1991,NA,9.696,NA,NA,NA,1.7,5.55,9.485,9.158,100.487,96.552,0.021,-0.151,L,0.23,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5278,TD023,9,LBS,3,2,PIRE,L,PIREL,1714,1,10/29/1990,10.069,9.686,6/13/1991,NA,6.54,NA,NA,NA,1.7,5.71,9.521,6.167,67.52,64.773,-0.632,-0.699,L,0.62,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5279,TD023,9,LBS,3,3,PIRE,L,PIREL,1710,1,10/29/1990,9.984,9.605,8/20/1991,NA,11.69,NA,NA,NA,1.7,21,9.442,9.235,121.707,97.808,0.243,-0.027,L,0.81,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5280,TD023,9,LBS,3,5,PIRE,L,PIREL,1702,1,10/29/1990,10.084,9.701,3/22/1992,20.66,9.67,NA,NA,NA,1.7,45.23,9.536,5.296,99.68,55.537,-0.002,-0.421,L,1.4,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5281,TD023,9,LBS,3,6,PIRE,L,PIREL,1698,1,10/29/1990,10.025,9.644,12/1/1992,34.133,17.225,NA,NA,NA,1.7,57.16,9.48,7.379,178.608,77.838,0.277,-0.12,L,2.09,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5282,TD023,9,LBS,3,7,PIRE,L,PIREL,1694,1,10/29/1990,10.059,9.677,6/23/1993,8.29,4.16,NA,NA,NA,1.7,39.98,9.512,2.497,42.989,26.251,-0.319,-0.505,L,2.65,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5283,TD023,9,LBS,3,8,PIRE,L,PIREL,1690,1,10/29/1990,10.022,9.641,1/22/1994,21.372,8.951,NA,NA,NA,1.7,53.98,9.477,4.119,92.843,43.463,-0.023,-0.258,L,3.23,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5284,TD023,9,LBS,3,9,PIRE,L,PIREL,1686,1,10/29/1990,10.032,9.651,7/26/1994,15.431,6.949,NA,NA,NA,1.7,59.49,9.487,2.815,72.003,29.672,-0.088,-0.325,L,3.74,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5285,TD023,9,LBS,3,10,PIRE,L,PIREL,1682,1,10/29/1990,10.051,9.669,3/25/1995,7.951,4.591,NA,NA,NA,1.7,68.67,9.505,1.438,47.482,15.129,-0.169,-0.429,L,4.4,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5286,TD023,9,LBS,4,1,PIRE,L,PIREL,1717,1,10/29/1990,10.039,9.658,1/22/1991,NA,10.981,NA,NA,NA,1.7,19.46,9.494,8.844,113.698,93.154,0.552,-0.305,L,0.23,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5287,TD023,9,LBS,4,2,PIRE,L,PIREL,1713,1,10/29/1990,10.008,9.628,6/13/1991,NA,7.43,NA,NA,NA,1.7,26.85,9.464,5.435,77.171,57.428,-0.417,-0.892,L,0.62,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5288,TD023,9,LBS,4,3,PIRE,L,PIREL,1709,1,10/29/1990,10.062,9.68,8/20/1991,NA,6.04,NA,NA,NA,1.7,12.79,9.515,5.267,62.397,55.355,-0.584,-0.732,L,0.81,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5289,TD023,9,LBS,4,4,PIRE,L,PIREL,1705,1,10/29/1990,10.043,9.661,12/24/1991,NA,22.15,NA,NA,NA,1.7,55.04,9.497,9.959,229.272,104.865,0.72,0.041,L,1.15,,X,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5290,TD023,9,LBS,4,5,PIRE,L,PIREL,1701,1,10/29/1990,10.061,9.679,3/22/1992,34.05,16.11,NA,NA,NA,1.7,52.04,9.514,7.726,166.443,81.207,0.365,-0.149,L,1.4,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5291,TD023,9,LBS,4,6,PIRE,L,PIREL,1697,1,10/29/1990,9.994,9.614,12/1/1992,22.675,9.361,NA,NA,NA,1.7,47.45,9.451,4.919,97.368,52.047,-0.013,-0.312,L,2.09,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5292,TD023,9,LBS,4,7,PIRE,L,PIREL,1693,1,10/29/1990,10.04,9.658,6/23/1993,5.73,3.24,NA,NA,NA,1.7,39.98,9.494,1.945,33.547,20.487,-0.412,-0.598,L,2.65,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5293,TD023,9,LBS,4,8,PIRE,L,PIREL,1689,1,10/29/1990,10.039,9.658,1/22/1994,19.205,7.365,NA,NA,NA,1.7,35.59,9.494,4.744,76.258,49.968,-0.084,-0.215,L,3.23,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5294,TD023,9,LBS,4,9,PIRE,L,PIREL,1685,1,10/29/1990,10.016,9.635,7/26/1994,12.354,5.763,NA,NA,NA,1.7,46.5,9.471,3.083,59.813,32.552,-0.137,-0.3,L,3.74,,,4099.52,1699.15,1772.69,26.18779167,0.5875,53.41,19.176,44.58,20.604
5295,TD023,9,LUQ,1,1,PIRE,L,PIREL,2250,1,9/17/1990,10.071,9.789,1/8/1991,NA,7.934,NA,NA,NA,1.7,5.61,9.623,7.489,81.05,77.824,-0.679,-0.81,L,0.31,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5296,TD023,9,LUQ,1,2,PIRE,L,PIREL,2246,1,9/17/1990,10.075,9.793,5/12/1991,NA,7.17,NA,NA,NA,1.7,4.68,9.627,6.834,73.216,70.988,-0.48,-0.528,L,0.65,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5297,TD023,9,LUQ,1,3,PIRE,L,PIREL,2242,1,9/17/1990,10.047,9.766,6/18/1991,NA,5.58,NA,NA,NA,1.7,2.03,9.6,5.467,57.137,56.948,-0.746,-0.751,L,0.75,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5298,TD023,9,LUQ,1,4,PIRE,L,PIREL,2238,1,9/17/1990,10.047,9.766,9/12/1991,NA,4.99,NA,NA,NA,1.7,6.93,9.6,4.644,51.096,48.375,-0.681,-0.737,L,0.99,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5299,TD023,9,LUQ,1,5,PIRE,L,PIREL,2234,1,9/17/1990,10.047,9.766,12/9/1991,NA,3.05,NA,NA,NA,1.7,6.23,9.6,2.86,31.231,29.792,-0.949,-0.987,L,1.23,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5300,TD023,9,LUQ,1,6,PIRE,L,PIREL,2230,1,9/17/1990,10.026,9.745,3/10/1992,29.97,2.53,NA,NA,NA,1.7,5.06,9.579,2.402,25.962,25.076,-0.912,-0.936,L,1.48,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5301,TD023,9,LUQ,1,7,PIRE,L,PIREL,2226,1,9/17/1990,10,9.72,6/11/1992,NA,3.689,NA,NA,NA,1.7,21.66,9.555,2.89,37.953,30.246,-0.559,-0.69,L,1.73,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5302,TD023,9,LUQ,1,8,PIRE,L,PIREL,2222,1,9/17/1990,10.059,9.777,9/21/1992,NA,1.644,NA,NA,NA,1.7,10.59,9.611,1.47,16.815,15.295,-0.886,-0.933,L,2.01,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5303,TD023,9,LUQ,1,9,PIRE,L,PIREL,2218,1,9/17/1990,9.987,9.707,12/15/1992,21.49,2.611,NA,NA,NA,1.7,4.67,9.542,2.489,26.898,26.085,-0.585,-0.599,L,2.25,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5304,TD023,9,LUQ,1,10,PIRE,L,PIREL,2214,1,9/17/1990,9.98,9.701,4/15/1993,NA,2.15,NA,NA,NA,1.7,20.03,9.536,1.719,22.163,18.026,-0.585,-0.665,L,2.58,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5305,TD023,9,LUQ,2,1,PIRE,L,PIREL,2249,1,9/12/1990,10.128,9.844,1/8/1991,NA,8.456,NA,NA,NA,1.7,4,9.677,8.118,85.9,83.89,-0.47,-0.544,L,0.32,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5306,TD023,9,LUQ,2,2,PIRE,L,PIREL,2245,1,9/12/1990,10.129,9.845,5/12/1991,NA,7.68,NA,NA,NA,1.7,8.65,9.678,7.016,78.009,72.494,-0.375,-0.485,L,0.66,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5307,TD023,9,LUQ,2,3,PIRE,L,PIREL,2241,1,9/12/1990,9.997,9.717,6/18/1991,NA,7.62,NA,NA,NA,1.7,4.47,9.552,7.279,78.419,76.204,-0.318,-0.356,L,0.76,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5308,TD023,9,LUQ,2,4,PIRE,L,PIREL,2237,1,9/12/1990,9.991,9.711,9/12/1991,NA,5.12,NA,NA,NA,1.7,5.1,9.546,4.859,52.724,50.901,-0.641,-0.676,L,1,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5309,TD023,9,LUQ,2,5,PIRE,L,PIREL,2233,1,9/12/1990,9.971,9.692,12/9/1991,NA,3.75,NA,NA,NA,1.7,4.9,9.527,3.566,38.692,37.43,-0.766,-0.792,L,1.24,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5310,TD023,9,LUQ,2,6,PIRE,L,PIREL,2229,1,9/12/1990,10.051,9.77,3/10/1992,31.02,4.31,NA,NA,NA,1.7,6.32,9.604,4.038,44.115,42.045,-0.548,-0.581,L,1.49,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5311,TD023,9,LUQ,2,7,PIRE,L,PIREL,2225,1,9/12/1990,10.071,9.789,6/11/1992,NA,3.081,NA,NA,NA,1.7,4.9,9.623,2.93,31.474,30.448,-0.662,-0.681,L,1.75,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5312,TD023,9,LUQ,2,8,PIRE,L,PIREL,2221,1,9/12/1990,9.993,9.713,9/21/1992,NA,2.944,NA,NA,NA,1.7,12.32,9.548,2.581,30.31,27.032,-0.589,-0.646,L,2.03,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5313,TD023,9,LUQ,2,9,PIRE,L,PIREL,2217,1,9/12/1990,9.993,9.713,12/15/1992,21.61,2.162,NA,NA,NA,1.7,5.74,9.548,2.038,22.259,21.345,-0.665,-0.684,L,2.26,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5314,TD023,9,LUQ,2,10,PIRE,L,PIREL,2213,1,9/12/1990,10.012,9.732,4/15/1993,NA,5.83,NA,NA,NA,1.7,25.46,9.567,4.346,59.905,45.427,-0.198,-0.305,L,2.59,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5315,TD023,9,LUQ,3,1,PIRE,L,PIREL,2248,1,9/12/1990,10.011,9.731,1/8/1991,NA,7.783,NA,NA,NA,1.7,2.15,9.566,7.616,79.982,79.615,-0.691,-0.706,L,0.32,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5316,TD023,9,LUQ,3,2,PIRE,L,PIREL,2244,1,9/12/1990,10.185,9.9,5/12/1991,NA,7.34,NA,NA,NA,1.7,2.54,9.732,7.154,74.141,73.51,-0.452,-0.464,L,0.66,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5317,TD023,9,LUQ,3,3,PIRE,L,PIREL,2240,1,9/12/1990,9.958,9.679,6/18/1991,NA,6.87,NA,NA,NA,1.7,3.5,9.514,6.63,70.978,69.687,-0.449,-0.473,L,0.76,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5318,TD023,9,LUQ,3,4,PIRE,L,PIREL,2236,1,9/12/1990,10.032,9.751,9/12/1991,NA,5.6,NA,NA,NA,1.7,2.87,9.585,5.439,57.43,56.745,-0.555,-0.567,L,1,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5319,TD023,9,LUQ,3,5,PIRE,L,PIREL,2232,1,9/12/1990,9.928,9.65,12/9/1991,NA,5.48,NA,NA,NA,1.7,16.41,9.486,4.581,56.788,48.292,-0.456,-0.587,L,1.24,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5320,TD023,9,LUQ,3,6,PIRE,L,PIREL,2228,1,9/12/1990,10.023,9.742,3/10/1992,28.95,3.29,NA,NA,NA,1.7,7.27,9.576,3.051,33.771,31.861,-0.728,-0.767,L,1.49,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5321,TD023,9,LUQ,3,7,PIRE,L,PIREL,2224,1,9/12/1990,10.031,9.75,6/11/1992,NA,3.257,NA,NA,NA,1.7,14.39,9.584,2.788,33.405,29.09,-0.628,-0.707,L,1.75,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5322,TD023,9,LUQ,3,8,PIRE,L,PIREL,2220,1,9/12/1990,10.007,9.727,9/21/1992,NA,3.357,NA,NA,NA,1.7,12.32,9.562,2.943,34.512,30.778,-0.525,-0.582,L,2.03,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5323,TD023,9,LUQ,3,9,PIRE,L,PIREL,2216,1,9/12/1990,10.01,9.73,12/15/1992,23.1,2.706,NA,NA,NA,1.7,6.78,9.565,2.523,27.811,26.377,-0.567,-0.59,L,2.26,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5324,TD023,9,LUQ,3,10,PIRE,L,PIREL,2212,1,9/12/1990,10.05,9.769,4/15/1993,NA,2.81,NA,NA,NA,1.7,25.46,9.603,2.095,28.764,21.816,-0.481,-0.588,L,2.59,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5325,TD023,9,LUQ,4,1,PIRE,L,PIREL,2247,1,9/12/1990,10.126,9.842,1/8/1991,NA,7.68,NA,NA,NA,1.7,2.12,9.675,7.517,78.033,77.695,-0.768,-0.781,L,0.32,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5326,TD023,9,LUQ,4,2,PIRE,L,PIREL,2243,1,9/12/1990,10.05,9.769,5/12/1991,NA,6.8,NA,NA,NA,1.7,2.8,9.603,6.61,69.608,68.833,-0.547,-0.564,L,0.66,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5327,TD023,9,LUQ,4,3,PIRE,L,PIREL,2239,1,9/12/1990,9.993,9.713,6/18/1991,NA,8.8,NA,NA,NA,1.7,3.29,9.548,8.51,90.6,89.129,-0.129,-0.151,L,0.76,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5328,TD023,9,LUQ,4,4,PIRE,L,PIREL,2235,1,9/12/1990,10.015,9.735,9/12/1991,NA,4.9,NA,NA,NA,1.7,3.33,9.57,4.737,50.334,49.498,-0.687,-0.704,L,1,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5329,TD023,9,LUQ,4,5,PIRE,L,PIREL,2231,1,9/12/1990,10.02,9.739,12/9/1991,NA,3.41,NA,NA,NA,1.7,3.29,9.573,3.298,35.014,34.451,-0.846,-0.859,L,1.24,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5330,TD023,9,LUQ,4,6,PIRE,L,PIREL,2227,1,9/12/1990,10.081,9.799,3/10/1992,34.69,4.2,NA,NA,NA,1.7,5.2,9.632,3.982,42.862,41.341,-0.568,-0.592,L,1.49,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5331,TD023,9,LUQ,4,7,PIRE,L,PIREL,2223,1,9/12/1990,10.019,9.738,6/11/1992,NA,3.955,NA,NA,NA,1.7,3.63,9.572,3.811,40.614,39.814,-0.516,-0.527,L,1.75,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5332,TD023,9,LUQ,4,8,PIRE,L,PIREL,2219,1,9/12/1990,10,9.72,9/21/1992,NA,2.488,NA,NA,NA,1.7,12.32,9.555,2.181,25.597,22.826,-0.673,-0.729,L,2.03,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5333,TD023,9,LUQ,4,9,PIRE,L,PIREL,2215,1,9/12/1990,9.958,9.679,12/15/1992,22.2,2.593,NA,NA,NA,1.7,3.54,9.514,2.501,26.79,26.288,-0.583,-0.592,L,2.26,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5334,TD023,9,LUQ,4,10,PIRE,L,PIREL,2211,1,9/12/1990,10.001,9.721,4/15/1993,NA,3.6,NA,NA,NA,1.7,25.46,9.556,2.683,37.033,28.077,-0.384,-0.49,L,2.59,,,3362.82,1233.94,1259.58,23.47708333,0.5875,53.41,19.176,44.58,20.604
5335,TD023,9,MTV,1,2,PIRE,R,PIRER,41293,0.1,2/2/1992,5.033,4.419,2/10/1993,13.6,3.65,NA,NA,NA,8.6,9.17,4.039,3.315,82.598,82.075,-0.187,-0.193,R,1.02,,,2685,1084.06,1165.5,17.67916667,1.215,48.44,28.19666667,56.34,9.366666667
5336,TD023,9,MTV,1,4,PIRE,R,PIRER,41292,0.1,2/2/1992,5.017,4.405,2/11/1994,NA,2.195,NA,NA,NA,8.6,11.66,4.026,1.939,49.83,48.162,-0.344,-0.361,R,2.03,,,2685,1084.06,1165.5,17.67916667,1.215,48.44,28.19666667,56.34,9.366666667
5337,TD023,9,MTV,1,6,PIRE,R,PIRER,41285,0.1,2/2/1992,5.016,4.404,10/20/1995,NA,1.32,NA,NA,NA,8.6,19.48,4.025,1.063,29.973,26.41,-0.325,-0.359,R,3.71,,,2685,1084.06,1165.5,17.67916667,1.215,48.44,28.19666667,56.34,9.366666667
5338,TD023,9,MTV,1,8,PIRE,R,PIRER,41281,0.1,2/2/1992,5.004,4.394,9/14/1996,3.927,0.816,NA,NA,NA,8.6,34.65,4.016,0.533,18.571,13.272,-0.365,-0.438,R,4.62,,,2685,1084.06,1165.5,17.67916667,1.215,48.44,28.19666667,56.34,9.366666667
5339,TD023,9,MTV,2,2,PIRE,R,PIRER,41294,0.1,2/2/1992,5.016,4.404,2/10/1993,11.94,3.48,NA,NA,NA,8.6,9.1,4.025,3.163,79.019,78.584,-0.23,-0.235,R,1.02,,,2685,1084.06,1165.5,17.67916667,1.215,48.44,28.19666667,56.34,9.366666667
5340,TD023,9,MTV,2,4,PIRE,R,PIRER,41291,0.1,2/2/1992,5.005,4.394,2/11/1994,NA,2.17,NA,NA,NA,8.6,16.19,4.016,1.819,49.386,45.294,-0.348,-0.391,R,2.03,,,2685,1084.06,1165.5,17.67916667,1.215,48.44,28.19666667,56.34,9.366666667
5341,TD023,9,MTV,2,6,PIRE,R,PIRER,41286,0.1,2/2/1992,5.026,4.413,10/20/1995,NA,1.631,NA,NA,NA,8.6,18.41,4.033,1.331,36.959,33.003,-0.268,-0.299,R,3.71,,,2685,1084.06,1165.5,17.67916667,1.215,48.44,28.19666667,56.34,9.366666667
5342,TD023,9,MTV,2,8,PIRE,R,PIRER,41282,0.1,2/2/1992,5.002,4.392,9/14/1996,6.18,1.141,NA,NA,NA,8.6,22,4.014,0.89,25.979,22.172,-0.292,-0.326,R,4.62,,,2685,1084.06,1165.5,17.67916667,1.215,48.44,28.19666667,56.34,9.366666667
5343,TD023,9,MTV,3,2,PIRE,R,PIRER,41295,0.1,2/2/1992,4.993,4.384,2/10/1993,9.4,2.13,NA,NA,NA,8.6,13.87,4.007,1.835,48.586,45.795,-0.705,-0.763,R,1.02,,,2685,1084.06,1165.5,17.67916667,1.215,48.44,28.19666667,56.34,9.366666667
5344,TD023,9,MTV,3,4,PIRE,R,PIRER,41290,0.1,2/2/1992,5.053,4.437,2/11/1994,NA,3.185,NA,NA,NA,8.6,14.19,4.055,2.733,71.783,67.398,-0.164,-0.195,R,2.03,,,2685,1084.06,1165.5,17.67916667,1.215,48.44,28.19666667,56.34,9.366666667
